id_operacion,hora,cirujano,QUIROFANO_id_quirofano
5664888,02:00:00,ERIKSEN Christian,10
5666406,10:00:00,JEDINAK Mile,13
5666949,07:50:00,LOSSL Jonas,14
5670771,07:00:00,SARR Ismaila,12
5671754,09:00:00,GODOY Anibal,8
5672878,06:30:00,INGASON Sverrir,5
5676130,11:30:00,TEJADA Luis,24
5685304,12:03:00,GORALSKI Jacek,17
5685971,11:30:00,EN NESYRI Youssef,10
5687650,12:00:00,EDERSON,23
5692429,12:00:00,JOVIC Luka,16
5692854,12:00:00,ELVEDI Nico,18
5700973,12:00:00,NZONZI Steven,24
5715178,05:00:00,ARRIZABALAGA Kepa,2
5722689,07:00:00,TALAVERA Alfredo,18
5722980,12:00:00,PAVON Cristian,17
5727607,05:00:00,LARSSON Sebastian,23
5730015,12:00:00,MIRANDA,1
5733595,12:00:00,GIROUD Olivier,19
5737904,12:00:00,TORRES Roman,0
5758915,09:00:00,ANTHONY LOPES,17
5766296,12:00:00,KHAOUI Saifeddine,1
5767035,01:00:00,SCHRAM Frederik,18
5771951,12:00:00,LAYUN Miguel,17
5772713,12:00:00,REBIC Ante,4
5776656,04:30:42,JANG Hyunsoo,20
5778732,12:00:00,VARDY Jamie,0
5779381,12:00:00,ELVEDI Nico,8
5781920,12:00:00,FAHAD ALMUWALLAD,23
5782377,06:00:00,CUEVA Christian,20
5786287,12:00:00,MUSA Ahmed,4
5789416,12:00:00,MILIVOJEVIC Luka,0
5790273,12:00:00,SALMAN ALFARAJ,7
5795510,12:00:00,SLITI Naim,8
5796290,12:00:00,OVALLE Luis,22
5797037,12:00:00,BUTLAND Jack,1
5799081,10:00:46,RAKITIC Ivan,9
5803556,12:30:00,GORETZKA Leon,2
5805164,12:00:00,ENDO Wataru,14
5808146,12:00:00,MARQUINHOS,24
5808371,11:00:00,BARCENAS Edgar,23
5812783,06:30:00,DEMBELE Ousmane,20
5816262,04:00:00,MacLAREN Jamie,0
5822860,12:00:00,SHAQIRI Xherdan,17
5826403,12:00:00,HIGUAIN Gonzalo,23
5826653,12:00:00,LUONGO Massimo,11
5829968,11:40:00,MODRIC Luka,12
5847572,02:00:52,AGUERO Sergio,6
5849243,12:00:00,PERISIC Ivan,6
5850321,10:00:00,SAISS Romain,24
5854148,12:00:00,COSTA Diego,5
5854324,09:00:00,RODRIGUEZ Ricardo,16
5865963,12:00:00,PEREIRA Maximiliano,13
5869176,10:00:00,SIGURDARSON Bjorn,16
5880816,12:00:00,SLITI Naim,22
5888856,09:00:00,IHEANACHO Kelechi,18
5890225,11:00:00,NDIDI Onyinye,1
5907778,12:00:00,HIGASHIGUCHI Masaaki,23
5909095,08:00:00,ZAKARIA Denis,9
5912968,02:00:00,SHERIF EKRAMY,1
5914275,02:00:00,AMIRI Vahid,23
5918902,10:30:00,MERCADO Gabriel,21
5920577,06:00:00,RUBEN DIAS,15
5922682,12:00:00,GHOOCHANNEJHAD Reza,9
5923780,09:00:00,AWAZIEM Chidozie,20
5925174,05:00:00,FISCHER Viktor,13
5925302,07:00:00,GIROUD Olivier,11
5928165,06:30:00,KAHRABA,9
5932024,08:00:00,OCHOA Guillermo,17
5936538,02:00:00,SILVA David,9
5938999,02:30:00,DURMAZ Jimmy,23
5942196,08:00:00,ZAKARIA Denis,9
5943853,09:00:00,DEMBELE Moussa,9
5946010,08:00:00,ANTHONY LOPES,14
5957442,10:00:00,GELSON MARTINS,3
5963322,09:55:00,SAKAI Gotoku,7
5969548,08:00:00,MARCELO,10
5971163,09:00:00,GASSAMA Lamine,4
5975724,03:00:00,MONTAZERI Pejman,17
5977413,04:00:00,POLO Andy,15
5978038,12:00:00,LIVAKOVIC Dominik,12
5979861,12:00:00,IGHALO Odion,13
5980420,12:00:00,MOHAMED ELSHENAWY,5
5988153,12:00:00,DE BRUYNE Kevin,24
5991613,12:00:00,GINTER Matthias,8
5993762,12:00:00,MOOY Aaron,0
5996571,12:00:00,NIANG Mbaye,7
6000135,07:00:00,KANE Harry,6
6004411,11:00:00,GALLESE Pedro,5
6008195,03:00:00,BENATIA Mehdi,21
6008526,11:00:00,ZHIRKOV Yury,23
6015198,07:00:00,DOS SANTOS Jonathan,0
6015752,04:00:00,MORENO Hector,3
6016230,04:00:00,CIONEK Thiago,17
6017161,02:00:00,VENEGAS Johan,19
6017396,01:45:00,NDIAYE Pape Alioune,11
6021800,03:00:00,RYAN Mathew,10
6027640,07:00:00,LOSSL Jonas,9
6028137,12:00:00,IZQUIERDO Jose,7
6029334,04:20:00,UZOHO Francis,12
6032511,06:45:00,GOMEZ Maximiliano,19
6033634,09:00:00,KRAMARIC Andrej,19
6038924,06:00:10,AMIRI Vahid,24
6044550,12:00:00,SASSI Ferjani,4
6045032,11:00:25,STUANI Cristhian,0
6047172,12:00:00,OMAR GABER,19
6051013,08:00:00,CISS Saliou,6
6052602,12:00:00,KHAZRI Wahbi,9
6057352,12:00:00,MUSLERA Fernando,2
6059402,12:00:00,MERIAH Yassine,11
6059724,12:00:00,BEN YOUSSEF Syam,4
6065727,10:00:00,EDERSON,13
6067596,12:00:00,TER STEGEN Marc-Andre,21
6069464,12:00:00,SHEHU Abdullahi,7
6076303,09:56:00,USAMI Takashi,10
6077496,12:00:00,DA COSTA Manuel,10
6082307,11:10:00,PETRATOS Dimitrios,14
6086629,02:00:00,SKULASON Ari,23
6087565,06:00:00,MILIVOJEVIC Luka,12
6087884,12:00:00,ELVEDI Nico,8
6096697,12:00:00,MILINKOVIC-SAVIC Sergej,2
6101191,08:30:00,SMOLOV Fedor,3
6104085,12:00:00,MOHAMED ABDELSHAFY,7
6104982,12:00:00,MAALOUL Ali,23
6105120,12:00:00,GHODDOS  Saman,16
6107626,12:00:00,JONES Brad,18
6107665,12:00:00,MURILLO Michael,9
6109061,12:00:00,LJAJIC Adem,0
6117971,12:00:00,DYBALA Paulo,15
6118460,12:00:00,AREOLA Alphonse,5
6124835,08:00:00,DIOUF Mame,17
6128073,06:00:00,BEN AMOR Mohamed,2
6128776,08:30:00,PEDRO GEROMEL,17
6132181,12:00:00,STRYGER LARSEN Jens,21
6132260,12:00:00,FERNANDES Gelson,18
6141655,12:00:00,HECTOR Jonas,1
6143149,04:42:42,SHERIF EKRAMY,20
6146070,12:20:00,RUI PATRICIO,24
6148315,12:20:00,MIKEL John Obi,0
6158777,12:20:00,KHALIL Ahmed,18
6161155,10:00:00,STRINIC Ivan,18
6161690,12:00:00,AYALA Hugo,15
6163907,02:00:00,JONES Phil,0
6176200,02:00:00,LAXALT Diego,17
6177267,09:30:00,GAMBOA Cristian,15
6179655,11:00:00,THIAGO SILVA,13
6180269,10:00:00,KIMPEMBE Presnel,0
6182950,12:00:00,LANG Michael,7
6192239,08:00:00,FLORES Edison,2
6193034,09:00:00,RODRIGUEZ Alberto,10
6196038,10:00:00,SALEM ALDAWSARI,14
6199859,01:10:00,CASTEELS Koen,6
6199980,01:00:00,HECTOR Jonas,16
6202316,12:00:00,DE BRUYNE Kevin,10
6211397,12:00:00,PRIJOVIC Aleksandar,23
6212919,06:30:00,HALLFREDSSON Emil,18
6219479,06:30:00,BRONN Dylan,12
6228015,12:00:00,SILVA Martin,4
6239835,12:00:00,KRAMARIC Andrej,24
6250631,10:00:00,TORREIRA Lucas,8
6255902,08:00:00,PIMENTEL Valentin,18
6262525,11:30:00,MILIVOJEVIC Luka,15
6265920,08:45:00,YAHIA ALSHEHRI,13
6266710,09:00:00,BIALKOWSKI Bartosz,6
6266811,12:00:00,SKULASON Ari,10
6268395,03:00:00,BRUNO FERNANDES,19
6275109,01:00:00,REINA Pepe,7
6276950,01:00:00,KOO Jacheol,6
6277122,01:00:00,CAMPBELL Joel,0
6281410,10:00:00,ODRIOZOLA Alvaro,17
6281927,07:00:00,MAKINO Tomoaki,7
6295992,03:00:00,BEN ALOUANE Yohan,4
6296980,08:00:00,KOUYATE Cheikhou,15
6303039,04:00:00,RAMI Adil,10
6306330,03:40:00,SCHONE Lasse,16
6307302,06:00:00,INGASON Sverrir,24
6310531,06:40:00,BEHICH Aziz,0
6318172,06:00:00,MIKEL John Obi,2
6319845,12:00:00,RUIZ Bryan,3
6320231,02:30:00,OGU John,14
6320653,02:00:00,RAMADAN SOBHY,13
6326171,12:00:00,EBUEHI Tyronne,23
6329948,04:45:00,MOHAMMADI Milad,12
6332239,01:00:00,LEE Yong,10
6332874,12:00:00,HONDA Keisuke,3
6335587,12:00:00,BALOY Felipe,6
6343488,04:40:00,ROBERTO FIRMINO,14
6346876,04:40:00,ROGIC Tom,0
6351847,04:40:00,SKULASON Ari,16
6365019,10:00:00,MOOY Aaron,22
6368921,12:00:00,AHMED FATHI,5
6372749,12:00:00,RUEDIGER Antonio,12
6373588,12:05:00,RASHFORD Marcus,21
6379265,12:00:00,AWAZIEM Chidozie,17
6379523,11:00:00,ZUBER Steven,9
6380336,12:00:00,SIGURDSSON Ragnar,10
6381185,12:00:00,ZAPATA Cristian,23
6383676,12:00:00,BARRIOS  Wilmar,19
6384984,12:00:00,AHMED FATHI,9
6386348,12:00:00,REYES Diego,20
6389033,11:30:00,KROHN-DEHLI Michael,11
6390171,04:00:00,NDIDI Onyinye,19
6408305,12:00:00,CACEDA Carlos,18
6410434,12:00:00,ELVEDI Nico,17
6411157,12:30:00,SALEM ALDAWSARI,18
6411385,12:30:00,MILIVOJEVIC Luka,24
6411622,12:00:00,GODOY Anibal,4
6417524,02:30:00,JOVIC Luka,10
6418169,12:00:00,YAHIA ALSHEHRI,17
6420568,08:00:00,GUDMUNDSSON Albert,8
6423506,08:00:00,DANILO,7
6426605,06:30:00,GELSON MARTINS,19
6434064,04:00:00,OMAR OTHMAN,3
6436927,12:00:00,OMAR GABER,14
6447854,09:00:00,PERISIC Ivan,18
6449255,12:00:00,ARMANI Franco,0
6450017,10:30:00,TAGNAOUTI Ahmed,24
6450728,12:00:00,MOON Seonmin,2
6452549,12:00:00,WALLACE Rodney,2
6453944,10:00:00,RAKITIC Ivan,0
6460751,12:00:00,MASCHERANO Javier,24
6462274,03:15:00,SKULASON Ari,16
6463249,01:00:00,SCHONE Lasse,15
6464100,12:00:00,DE GEA David,17
6465034,12:30:00,KOKE,3
6467178,08:30:00,INUI Takashi,6
6467799,11:00:00,TORRES Gabriel,2
6473405,09:00:00,GASSAMA Lamine,1
6474000,07:00:00,BUERKI Roman,13
6474907,12:00:00,TAGNAOUTI Ahmed,1
6475457,06:07:00,JIMENEZ Raul,9
6480874,12:00:00,GONCALO GUEDES,18
6482121,08:00:00,RICARDO QUARESMA,22
6489080,07:00:00,CHAALELI Ghaylen,23
6489128,08:00:00,BRUNO FERNANDES,17
6489527,11:30:00,MOJICA Johan,12
6502617,06:00:00,EKDAL Albin,12
6507753,11:00:00,MILLIGAN Mark,11
6509377,12:30:00,VARGAS Camilo,17
6514653,11:00:00,MENDY Benjamin,12
6516362,02:00:00,DEJAGAH Ashkan,4
6518135,05:00:00,FAHAD ALMUWALLAD,24
6519442,08:00:00,KROOS Toni,0
6522343,08:00:00,TORABI Mehdi,8
6523027,11:30:00,STOJKOVIC Vladimir,3
6528420,12:00:00,NAGUEZ Hamdi,3
6528871,03:00:00,CORZO Aldo,23
6533171,12:30:00,JUNG Seunghyun,24
6533638,12:00:00,MacLAREN Jamie,12
6538241,06:00:00,KROOS Toni,19
6539911,11:00:00,ALI GABR,17
6542399,11:00:00,DALSGAARD Henrik,19
6542594,01:00:00,ZOBNIN Roman,21
6547744,11:00:00,POULSEN Yussuf Yurary,2
6551454,12:00:00,CISS Saliou,8
6552307,05:00:00,OLSSON Martin,24
6553395,05:00:00,MOHAMMADI Milad,11
6557837,10:30:00,LEE Yong,10
6562828,04:00:00,KI Sungyueng,7
6566883,05:00:00,RAKITIC Ivan,20
6573395,12:00:00,HAJI SAFI Ehsan,23
6575365,12:00:00,IRVINE Jackson,4
6576852,08:00:00,MEREDITH James,17
6577778,12:00:00,LIVAKOVIC Dominik,20
6583270,06:00:00,MATHLOUTHI Aymen,20
6585764,12:00:00,MATHLOUTHI Aymen,13
6585865,09:00:00,FARFAN Jefferson,23
6588604,04:00:00,JIMENEZ Raul,13
6589562,12:00:00,SIDIBE Djibril,6
6590783,12:00:00,LUNEV Andrei,1
6591465,03:30:00,BRUNO ALVES,15
6593821,03:00:00,KANTE Ngolo,5
6600522,06:00:00,RAMOS Sergio,15
6602382,12:00:00,RODRIGUEZ Alberto,5
6606524,11:30:00,TORRES Gabriel,10
6608384,11:00:00,BARCENAS Edgar,0
6613177,12:00:00,PAULINHO,23
6614717,12:00:00,CABALLERO Wilfredo,21
6614890,12:00:00,POGBA Paul,21
6618762,06:00:00,LEMAR Thomas,18
6620698,12:00:00,DRAXLER Julian,8
6621222,10:29:00,ELVEDI Nico,15
6622681,04:00:00,NWANKWO Simeon,18
6625842,12:00:00,MOREIRA Leonel,13
6630185,12:00:00,JUNG Seunghyun,11
6631898,08:00:00,POURALIGANJI Morteza,4
6640379,10:00:00,AZOFEIFA Randall,12
6641562,09:30:00,KIM Jinhyeon,6
6641898,06:00:00,KIM Shinwook,1
6642197,10:00:00,BANEGA Ever,9
6643335,02:00:00,LUKAKU Romelu,6
6643350,01:00:00,SISTO Pione,11
6644906,05:00:00,RODRIGUEZ Ricardo,2
6646946,06:00:00,RADONJIC Nemanja,12
6651051,09:00:00,MANDANDA Steve,0
6652661,12:37:05,TEJEDA Yeltsin,3
6654819,05:00:00,CHADLI Nacer,3
6658653,07:00:00,BUSQUETS Sergio,14
6660330,08:00:00,DRAXLER Julian,11
6667006,11:00:00,REZAEIAN Ramin,10
6668511,10:00:00,BEDNAREK Jan,6
6680438,03:00:00,DANILO,18
6680764,11:00:00,POURALIGANJI Morteza,1
6689248,12:00:00,HAKIMI Achraf,24
6690101,08:00:00,CEDRIC,1
6692740,08:00:00,RYBUS Maciej,11
6703706,12:00:00,LANG Michael,0
6707434,06:30:00,LERAGER Lukas,23
6709342,07:00:00,KOSTIC Filip,3
6711175,12:00:00,ANTHONY LOPES,8
6712252,09:00:00,LERMA Jefferson,15
6716286,06:00:00,YAMAGUCHI Hotaru,2
6724455,01:30:00,KHEDIRA Sami,16
6726918,07:40:00,NACHO,10
6728352,09:30:00,GROSICKI Kamil,21
6728573,12:30:00,CALVO Francisco,3
6738682,11:00:00,RISDON Joshua,24
6739264,07:00:00,GUERRERO Paolo,4
6746465,07:30:00,GOMEZ Mario,17
6749064,12:00:00,RUIZ Bryan,3
6751541,10:50:00,GUERRERO Paolo,9
6752442,10:50:00,MARQUINHOS,15
6753794,10:50:00,KHALIL Ahmed,23
6755960,08:00:00,DOS SANTOS Giovani,19
6769008,12:00:00,SOW Moussa,1
6769064,12:00:00,GODOY Anibal,21
6769860,07:00:00,CARVALLO Jose,2
6773661,05:00:00,AWAZIEM Chidozie,6
6773732,01:00:00,RUIDIAZ Raul,4
6773801,06:30:00,SUBASIC Danijel,4
6774540,08:00:00,WELBECK Danny,18
6774860,04:30:00,JOAO MOUTINHO,24
6782571,01:15:00,TAGLIAFICO Nicolas,7
6790200,07:20:00,RYBUS Maciej,10
6792464,06:00:00,DOS SANTOS Giovani,8
6793444,06:00:00,WITSEL Axel,24
6794102,12:00:00,MOHAMMED ALSAHLAWI,6
6796337,10:30:00,DURMAZ Jimmy,2
6797886,01:00:00,JO Hyeonwoo,0
6807783,09:00:00,IRVINE Jackson,7
6810580,09:00:00,BODVARSSON Jon,1
6811392,10:30:00,ZIVKOVIC Andrija,18
6813113,11:00:00,HARAGUCHI Genki,14
6820130,01:30:00,LUNEV Andrei,3
6820456,09:00:00,TRAPP Kevin,12
6826934,06:00:00,RODRIGO,3
6828413,06:00:00,AZMOUN Sardar,20
6829360,07:00:00,OMAR OTHMAN,19
6836380,01:00:00,GALLARDO Jesus,13
6847874,06:00:00,SAINSBURY Trent,9
6855130,06:00:00,MURIEL Luis,1
6856748,11:00:00,NAGATOMO Yuto,18
6860325,09:18:00,LEWANDOWSKI Robert,17
6861491,12:00:00,SVENSSON Gustav,14
6862530,06:00:00,NAKAMURA Kosuke,17
6868252,06:00:00,LINETTY Karol,24
6871605,06:00:00,KOMPANY Vincent,21
6872813,12:00:00,GODOY Anibal,22
6879401,10:00:23,GALLESE Pedro,7
6882707,06:00:00,LUNEV Andrei,13
6892741,09:00:00,SCHRAM Frederik,7
6894716,12:00:00,AQUINO Pedro,7
6900383,12:00:00,SARR Ismaila,14
6902850,12:00:00,LICHTSTEINER Stephan,10
6903331,04:00:00,OBI Joel,24
6912787,12:00:00,RASHFORD Marcus,22
6915582,12:00:00,SILVA David,23
6922290,07:45:00,CALETA-CAR Duje,11
6932265,12:00:00,COURTOIS Thibaut,4
6934651,12:00:00,ECHIEJILE Elderson,19
6940298,12:00:00,KURZAWA Rafal,4
6941130,12:00:00,BUSQUETS Sergio,1
6943128,12:00:00,GOLOVIN Aleksandr,19
6946820,12:00:00,LOVREN Dejan,8
6947460,08:00:00,SPAJIC Uros,14
6948809,12:00:00,RAMADAN SOBHY,6
6948815,10:50:00,SUELE Niklas,3
6953506,07:30:00,NAGUEZ Hamdi,10
6957277,12:00:00,MASCHERANO Javier,23
6957306,01:30:00,HONG Chul,8
6960944,11:15:00,LUKAKU Romelu,16
6963268,12:00:00,SANE Salif,12
6975701,12:00:00,DANILO,7
6981793,12:00:00,BRUNO ALVES,8
6982405,10:00:00,LOVREN Dejan,15
6986756,12:00:00,WASTON Kendall,10
6998261,05:00:00,MEREDITH James,24
7011366,12:00:00,BEN ALOUANE Yohan,21
7012001,12:00:00,PAZDAN Michal,19
7019697,12:00:00,MILENKOVIC Nikola,2
7019984,09:00:00,SCHRAM Frederik,15
7043777,01:00:00,ISCO,23
7048161,08:00:00,DI MARIA Angel,2
7052344,04:00:00,MINA Yerry,2
7053375,04:00:00,PEMBERTON Patrick,20
7058400,12:00:00,DIALLO Abdoulaye,17
7059998,12:00:00,ALVAREZ Edson,22
7067995,07:00:00,RODRIGO,11
7070695,09:00:00,FISCHER Viktor,4
7074323,12:00:00,TEODORCZYK Lukasz,3
7086346,05:00:00,KVIST William,24
7087750,12:00:00,RICARDO,22
7105936,12:00:00,DUARTE Oscar,12
7109425,09:30:00,BELHANDA Younes,12
7113136,05:00:00,FAHAD ALMUWALLAD,5
7115579,01:30:00,OVALLE Luis,13
7120792,01:30:00,NORDFELDT Kristoffer,21
7121897,01:30:00,FABIANSKI Lukasz,0
7125025,12:00:00,OSAKO Yuya,6
7125361,08:00:00,GOMEZ Mario,21
7125604,12:00:00,GIMENEZ Jose,6
7137614,09:30:00,GALLESE Pedro,7
7141394,09:30:00,KHAOUI Saifeddine,5
7142827,12:00:00,ELVEDI Nico,14
7146433,12:00:00,ISCO,19
7146679,07:30:00,INIESTA Andres,1
7147842,10:00:00,NDOYE Cheikh,20
7150404,12:00:00,MITROVIC Aleksandar,14
7150927,06:00:00,BORJA Miguel,10
7151516,12:00:00,ALI ALBULAYHI,1
7152889,12:00:00,GELSON MARTINS,13
7154825,12:00:00,GORETZKA Leon,5
7155701,10:00:00,DIAZ Ismael,15
7158915,12:00:00,ZIVKOVIC Andrija,19
7159567,04:30:00,THELIN Isaac Kiese,10
7159832,01:30:00,SKULASON Ari,19
7165189,08:00:00,WAGUE Moussa,17
7170869,09:30:00,GIMENEZ Jose,16
7177208,12:00:00,SUAREZ Luis,19
7177547,11:00:00,RUEDIGER Antonio,7
7190037,09:00:00,CACERES Martin,23
7191529,08:30:00,BEDOUI Rami,2
7192875,07:00:00,DUARTE Oscar,3
7194112,04:00:00,COOPER Armando,1
7195286,12:00:00,YAMAGUCHI Hotaru,10
7197582,12:00:00,KONATE Moussa,24
7199142,12:00:00,MINA Yerry,9
7201694,06:30:00,GOMEZ Maximiliano,16
7205408,09:00:00,KJAER Simon,16
7206953,07:00:00,FALCAO Radamel,2
7207029,12:00:00,HWANG Heechan,17
7208388,05:30:00,PICKFORD Jordan,23
7212249,08:00:00,FABIAN Marco,5
7213652,12:00:00,MOHAMMED ALBURAYK,3
7223251,12:00:00,BALDE Keita,22
7231410,12:00:00,FILIPE LUIS,14
7234411,12:00:00,MERTENS Dries,19
7234523,05:30:00,ALDERWEIRELD Toby,16
7239089,12:00:00,GIROUD Olivier,15
7240965,08:00:00,KURZAWA Rafal,4
7248942,12:00:00,BEHRAMI Valon,21
7250881,07:00:00,VIDA Domagoj,17
7257394,06:00:00,ANSARIFARD Karim,18
7257417,12:00:00,OBI Joel,5
7261527,12:00:00,EL AHMADI Karim,4
7262314,12:00:00,AGUILAR Abel,0
7268784,12:00:00,MILENKOVIC Nikola,22
7270992,12:00:00,SHAQIRI Xherdan,14
7290357,12:00:00,QUINTERO Alberto,11
7299472,08:00:00,GODIN Diego,14
7300284,08:00:00,ABEDZADEH Amir,22
7305587,08:00:00,CHADLI Nacer,6
7307002,12:00:00,BRANDT Julian,4
7307188,12:00:00,GOLOVIN Aleksandr,7
7307890,12:00:00,POLO Andy,18
7312880,12:00:00,RUI PATRICIO,12
7313401,01:30:00,KOUYATE Cheikhou,4
7322068,09:00:00,MASCHERANO Javier,17
7322706,12:00:00,MARIO RUI,9
7324674,12:00:00,MERTENS Dries,18
7325019,12:00:00,NANDEZ Nahitan,13
7329210,12:00:00,TOSIC Dusko,18
7330291,01:00:13,KIM Shinwook,19
7331298,01:00:40,SAINSBURY Trent,22
7332875,12:00:00,FAGNER,11
7338836,12:00:00,THIAGO SILVA,15
7340372,09:00:00,DENDONCKER Leander,6
7341071,09:00:00,GINTER Matthias,13
7348668,12:00:00,NACHO,13
7351808,12:00:00,SKULASON Olafur,22
7352812,12:00:00,CARTAGENA Wilder,16
7354363,08:00:00,FERNANDINHO,22
7362508,11:00:00,POULSEN Yussuf Yurary,22
7364076,08:00:00,ABDULLAH ALMUAIOUF,2
7365165,12:00:00,EL AHMADI Karim,8
7372730,07:00:00,LANG Michael,4
7374280,04:30:35,KRUSE Robbie,2
7374873,07:30:01,MIRANCHUK Anton,24
7378085,12:00:00,LJAJIC Adem,19
7381598,10:00:00,RADONJIC Nemanja,3
7382678,10:00:00,ARMANI Franco,10
7386512,10:00:00,VRSALJKO Sime,10
7395298,01:20:00,JURIC Tomi,6
7396609,12:30:00,LUKAKU Romelu,16
7410407,06:00:00,CASEMIRO,15
7413353,12:00:00,GHODDOS  Saman,16
7421266,04:00:00,SHEHU Abdullahi,15
7431299,12:39:22,CACERES Martin,7
7434681,03:22:51,RENATO AUGUSTO,3
7435310,08:00:00,RUIDIAZ Raul,1
7446185,06:30:00,OGU John,4
7448626,12:00:00,PIVARIC Josip,21
7449380,10:20:00,JU Sejong,4
7456026,12:00:00,EBRAHIMI Omid,24
7457607,08:40:00,LOZANO Hirving,1
7465528,05:00:00,KIM Seunggyu,10
7467236,05:40:00,ZIELINSKI Piotr,5
7467559,06:00:00,ROSE Danny,16
7471536,01:15:00,OMAR OTHMAN,9
7474019,12:00:00,MILIVOJEVIC Luka,15
7475888,09:30:00,ALBA Jordi,9
7480472,05:00:00,FABRA Frank,18
7481812,10:00:00,ADRIEN SILVA,23
7486421,12:05:00,SAKAI Gotoku,4
7487674,12:00:00,SHAQIRI Xherdan,1
7489535,12:00:00,MAHMOUD HAMDY,6
7491438,12:00:00,LJAJIC Adem,19
7493299,12:00:00,FINNBOGASON Alfred,21
7504946,11:00:00,POPE Nick,11
7507563,11:40:00,MORENO Hector,6
7507650,11:52:00,QUINTERO Juan,24
7517752,08:00:00,ABDULLAH ALKHAIBARI,20
7522606,06:00:00,BEIRANVAND Ali,4
7529591,12:00:00,SAKAI Hiroki,6
7532597,01:00:00,NORDFELDT Kristoffer,16
7533166,12:00:00,DMITROVIC Marko,10
7534946,10:30:35,ZAPATA Cristian,10
7537769,07:00:26,MOON Seonmin,22
7540437,12:00:00,CARCELA Mehdi,11
7540901,12:00:00,CAHILL Tim,6
7540914,12:00:00,ODRIOZOLA Alvaro,12
7541084,12:00:00,FALCAO Radamel,21
7541332,12:00:00,MAALOUL Ali,1
7541645,12:00:00,LEMAR Thomas,22
7551021,12:00:00,AKINFEEV Igor,8
7558640,12:10:00,GRANAT Vladimir,7
7566669,10:00:00,BERNARDO SILVA,4
7568893,12:00:00,BOATENG Jerome,18
7579219,12:00:00,TREZEGUET,24
7582082,08:00:00,GUZMAN Nahuel,1
7585237,07:30:00,CUADRADO Jose,8
7585308,05:30:00,EZATOLAHI Saeid,13
7586061,05:30:00,FABRA Frank,9
7587942,12:00:00,BALDE Keita,2
7588007,12:00:00,ROHDEN Marcus,11
7590054,08:00:00,KAHRABA,7
7590122,08:00:00,INUI Takashi,1
7593794,07:30:00,LLORIS Hugo,10
7595482,09:00:00,KHAZRI Wahbi,10
7597375,09:00:00,TER STEGEN Marc-Andre,18
7611128,01:00:00,BIGLIA Lucas,12
7619252,12:00:00,ALVAREZ Edson,7
7619489,07:00:00,SKULASON Olafur,15
7627560,12:00:00,TEJADA Luis,16
7627791,02:00:00,URENA Marcos,9
7636822,12:00:00,ABDULLAH OTAYF,18
7640984,02:00:00,MATIC Nemanja,1
7643049,05:00:00,TOIVONEN Ola,5
7646203,12:00:00,TAREMI Mehdi,21
7646966,12:00:00,FEKIR Nabil,18
7648388,08:45:00,FINNBOGASON Alfred,15
7651816,08:00:00,ZIVKOVIC Andrija,18
7656170,08:20:41,TER STEGEN Marc-Andre,14
7656751,07:40:00,GRIEZMANN Antoine,1
7660689,01:00:00,RICARDO,21
7661636,01:00:00,TOSIC Dusko,20
7664149,12:00:00,CORONA Jesus,3
7666659,08:00:00,GAVRANOVIC Mario,1
7681273,12:00:00,RASHFORD Marcus,6
7682459,05:00:00,EL KAJOUI Monir,2
7687225,10:00:00,KROHN-DEHLI Michael,18
7688321,01:00:00,PAVON Cristian,12
7689446,11:00:00,WAGUE Moussa,10
7696710,11:00:00,MacLAREN Jamie,16
7697195,10:33:00,BENATIA Mehdi,3
7697997,05:30:00,FEKIR Nabil,9
7701580,01:30:00,FAZIO Federico,18
7704829,06:00:00,JORGENSEN Nicolai,9
7711701,12:00:00,MARQUINHOS,1
7711934,12:00:00,IVANOVIC Branislav,13
7713825,12:00:00,PRIJOVIC Aleksandar,23
7716571,12:00:00,TREZEGUET,3
7721259,12:00:00,NEUER Manuel,19
7722058,12:00:00,TRAUCO Miguel,5
7723599,06:00:00,GIMENEZ Jose,2
7724511,12:00:00,CACERES Martin,20
7725369,09:45:00,REBIC Ante,23
7731271,09:45:00,ARZANI Daniel,5
7736535,09:45:00,SMOLNIKOV Igor,23
7738795,12:00:00,RAMOS Christian,5
7742746,12:00:00,IZQUIERDO Jose,5
7745669,03:00:00,TORRES Gabriel,22
7749281,12:00:00,GUARDADO Andres,10
7755095,11:30:00,DEGENEK Milos,2
7756088,11:45:57,MUELLER Thomas,8
7762284,11:00:00,JOAO MARIO,0
7766099,12:00:00,BUTLAND Jack,2
7777610,08:00:00,SILVA David,16
7778771,09:00:00,OSHIMA Ryota,7
7780417,04:00:00,SIGURDARSON Bjorn,16
7780781,08:00:00,SHAQIRI Xherdan,10
7785055,02:00:00,EL KAJOUI Monir,6
7789461,07:00:00,COSTA Diego,5
7790209,04:00:00,MATUIDI Blaise,24
7793324,12:00:00,RODRIGUEZ Alex,17
7794167,12:00:00,AZOFEIFA Randall,18
7800182,06:00:00,KOKE,2
7801445,04:40:00,IGNASHEVICH Sergey,6
7804130,12:00:00,URENA Marcos,0
7809580,10:30:00,VESTERGAARD Jannik,2
7816925,02:30:00,REBIC Ante,15
7816950,02:00:00,GABRIEL JESUS,4
7817590,02:00:00,BEN AMOR Mohamed,1
7822176,02:00:00,GORALSKI Jacek,16
7823207,02:00:00,MARIO FERNANDES,0
7824550,09:05:00,CARCELA Mehdi,4
7829727,02:00:00,HURTADO Paolo,17
